13.0	12.3	8.60361113157	15.9963888684
14.0	51.9	42.0719468188	61.7280531812
15.0	170.6	148.340213278	192.859786722
16.0	408.6	380.878026557	436.321973443
17.0	856.2	805.07125034	907.32874966
18.0	1475.9	1410.57551993	1541.22448007
19.0	2275.9	2154.04345491	2397.75654509
20.0	3297.6	3173.33290856	3421.86709144
21.0	4223.4	4103.49875438	4343.30124562
22.0	5110.9	4986.97644357	5234.82355643
