13.0	11.3	9.89723384383	12.7027661562
14.0	37.7	30.7056707414	44.6943292586
15.0	120.6	101.727372249	139.472627751
16.0	270.8	253.054331308	288.545668692
17.0	577.8	554.245906192	601.354093808
18.0	1031.0	956.086280384	1105.91371962
19.0	1546.7	1480.53694269	1612.86305731
20.0	2223.9	2121.05468712	2326.74531288
21.0	2886.7	2800.52434269	2972.87565731
22.0	3499.1	3392.64537268	3605.55462732
