13.0	0.000124	0.000101330180611	0.000146669819389
14.0	0.000456	0.000382535578982	0.000529464421018
15.0	0.001926	0.00163233120879	0.00221966879121
16.0	0.004717	0.00412356578521	0.00531043421479
17.0	0.010069	0.00924643568989	0.0108915643101
18.0	0.020231	0.0186992281279	0.0217627718721
19.0	0.034868	0.0324733166646	0.0372626833354
20.0	0.050097	0.0482517269942	0.0519422730058
21.0	0.064456	0.0628527162728	0.0660592837272
22.0	0.078292	0.0767095144548	0.0798744855452
