5	3.77536	3.75481093697	3.79590906303
10	3.79196	3.77866978048	3.80525021952
15	3.76159	3.74077544495	3.78240455505
20	3.773565	3.75417310532	3.79295689468
25	3.77642293029	3.75858613158	3.79425972901
30	3.779495	3.76487014274	3.79411985726
35	3.78583824105	3.77253896417	3.79913751793
40	3.79898661419	3.77974066427	3.8182325641
45	3.78435666715	3.7667980634	3.8019152709
50	3.80422410329	3.78845768586	3.81999052072
55	3.78383499206	3.76284471061	3.80482527351
60	3.80137569582	3.78070641748	3.82204497417
65	3.77213665845	3.75169865671	3.7925746602
70	3.73691233734	3.7208941456	3.75293052908
75	3.67990319986	3.66119170384	3.69861469588
80	3.60566871491	3.58531721578	3.62602021403
85	3.53001122341	3.50573154363	3.55429090319
90	3.44467009474	3.42009029867	3.4692498908
95	3.32563979962	3.31013478122	3.34114481801
100	3.23542126894	3.20132305091	3.26951948696
