5	22.47465	22.3998093597	22.5494906403
10	22.5272	22.4491601954	22.6052398046
15	22.48745	22.3800339217	22.5948660783
20	22.472675	22.3694155002	22.5759344998
25	22.470064394	22.391422198	22.5487065899
30	22.7719009624	22.6713718659	22.8724300589
35	23.431492321	23.3191163741	23.543868268
40	24.075935499	23.9650319253	24.1868390728
45	24.9199237042	24.8080420665	25.0318053419
50	25.4852169985	25.3896894436	25.5807445533
55	26.0239179863	25.89458758	26.1532483927
60	26.3575255101	26.26062518	26.4544258401
65	26.7488015674	26.6587393162	26.8388638185
70	27.1798815417	27.0448070813	27.3149560022
75	27.4970151434	27.4107417003	27.5832885865
80	27.7254006243	27.6146484765	27.836152772
85	28.1609688791	28.0111223036	28.3108154546
90	28.1946096168	28.0521449296	28.3370743041
95	28.4234518289	28.3043926752	28.5425109825
100	28.6396585926	28.5419001788	28.7374170063
