5	2.383055	2.37255009455	2.39355990545
10	2.37424	2.36410146234	2.38437853766
15	2.38097	2.36717780534	2.39476219466
20	2.38687	2.37726582793	2.39647417207
25	2.37155228304	2.36427130962	2.37883325646
30	2.2987777993	2.28898619352	2.30856940508
35	2.10901601699	2.09931985596	2.11871217802
40	1.94235232931	1.92945309634	1.95525156228
45	1.77816637008	1.76833529952	1.78799744065
50	1.67400331983	1.66603556421	1.68197107544
55	1.59135240745	1.58383542074	1.59886939415
60	1.54393152042	1.53550969243	1.55235334842
65	1.49091030727	1.48285058765	1.4989700269
70	1.44608227332	1.44096381391	1.45120073272
75	1.41342234718	1.40730812341	1.41953657094
80	1.39048829551	1.38541539836	1.39556119267
85	1.35931229372	1.35018664614	1.36843794129
90	1.34996780417	1.3436500668	1.35628554154
95	1.32917078881	1.323037715	1.33530386263
100	1.31555815058	1.3102978303	1.32081847087



