5	0.0881512812904	0.0805967962773	0.0957057663036
10	0.191051279296	0.179234763658	0.202867794933
15	0.305446149927	0.282864812399	0.328027487456
20	0.438467050663	0.407688669426	0.469245431899
25	0.584482832587	0.552878427415	0.61608723776
30	0.701130790601	0.678098078814	0.724163502387
35	0.761756334939	0.744172481904	0.779340187973
40	0.802219310905	0.791559785623	0.812878836188
45	0.82604260468	0.816803792696	0.835281416664
50	0.851725581609	0.844498772565	0.858952390652
55	0.865740036103	0.858505445117	0.872974627089
60	0.875036457699	0.86893393285	0.881138982548
65	0.885796521957	0.879091410888	0.892501633026
70	0.892712982708	0.887598392283	0.897827573133
75	0.898331215833	0.89365992506	0.903002506606
80	0.905012433156	0.901737520196	0.908287346115
85	0.908209344314	0.904190360563	0.912228328065
90	0.913999625331	0.910205307969	0.917793942692
95	0.916512020077	0.913556021045	0.919468019109
100	0.918675531469	0.915429711545	0.921921351392
