5	0.0178372601841	0.0134288299336	0.0222456904345
10	0.0581336461547	0.0464439769443	0.0698233153651
15	0.090172069096	0.0716469258759	0.108697212316
20	0.131901082158	0.108248529351	0.155553634965
25	0.14942344246	0.131535503498	0.167311381422
30	0.185622929663	0.159896210813	0.211349648512
35	0.267041071036	0.24551670491	0.288565437163
40	0.308293076832	0.278588584007	0.337997569657
45	0.330287326307	0.301634719103	0.358939933511
50	0.332425629302	0.305242808314	0.359608450291
55	0.400237202069	0.376035940405	0.424438463733
60	0.412411640991	0.387306021173	0.437517260808
65	0.454322635136	0.425704144722	0.482941125549
70	0.507909311774	0.488028454461	0.527790169086
75	0.494586195396	0.480412188842	0.508760201949
80	0.551494685289	0.533969916157	0.56901945442
85	0.562228813084	0.547954780538	0.57650284563
90	0.547278593145	0.524330406974	0.570226779316
95	0.604846948383	0.586098627102	0.623595269664
100	0.609856899824	0.593627658192	0.626086141456
