5	0.0	0.0	0.0
10	0.0	0.0	0.0
15	0.0	0.0	0.0
20	0.0	0.0	0.0
25	0.000905	0.000626886219491	0.00118311378051
30	0.01574	0.0146962134019	0.0167837865981
35	0.05248	0.050444827603	0.054515172397
40	0.097675	0.0952944228382	0.100055577162
45	0.14066	0.13829494412	0.14302505588
50	0.18164	0.179171016284	0.184108983716
55	0.219425	0.216280148134	0.222569851866
60	0.253085	0.250557145785	0.255612854215
65	0.282165	0.279911727803	0.284418272197
70	0.3093	0.307006630094	0.311593369906
75	0.33832	0.335343405265	0.341296594735
80	0.36319	0.360879657499	0.365500342501
85	0.385725	0.382487915795	0.388962084205
90	0.405975	0.403552992297	0.408397007703
95	0.425745	0.423612091605	0.427877908395
100	0.44549	0.443150353935	0.447829646065
