70	[3.545612422106446]
75	[3.4801529873888772]
80	[3.4137822858935483]
85	[3.321571166504802]
90	[3.3302573010530887]
95	[3.2234432234432235]
50	[3.6598979693908174]
55	[3.608129755706848]
60	[3.629562775772162]
65	[3.63577629719362]
70	[3.5502343590788668]
75	[3.556012755889312]
80	[3.402574111193164]
85	[3.390858607432721]
90	[3.274568064267635]
50	[1.5]
50	[1.75]
50	[1.5]
50	[1.0]
50	[2.0]
50	[2.0]
50	[1.25]
50	[1.4]
50	[1.8]
50	[1.8]
50	[5.0]
50	[1.6]
50	[2.4]
50	[2.4]
50	[2.8]
50	[2.0]
50	[2.8]
50	[2.2]
50	[3.2]
50	[1.4]
50	[3.0]
50	[3.0]
50	[2.875]
50	[4.25]
50	[1.5]
50	[1.0]
50	[1.8333333333333333]
50	[2.5]
50	[3.5]
50	[1.8333333333333333]
50	[2.1666666666666665]
50	[1.8333333333333333]
50	[3.0]
50	[6.0]
50	[2.0]
50	[4.0]
50	[2.0]
50	[2.0]
50	[1.0]
50	[2.0]
50	[2.0]
50	[4.0]
50	[8.0]
50	[4.0]
50	[4.0]
50	[6.0]
50	[2.0]
50	[2.0]
50	[1.0]
50	[1.0]
50	[1.0]
50	[8.0]
50	[6.0]
50	[1.0]
50	[2.0]
50	[2.0]
50	[3.0]
50	[2.0]
50	[1.0]
50	[1.0]
50	[2.0]
50	[4.0]
50	[1.0]
50	[1.0]
50	[4.0]
50	[1.0]
50	[3.0]
50	[8.0]
50	[1.0]
50	[4.0]
50	[8.0]
50	[4.0]
50	[6.0]
50	[1.0]
50	[2.0]
50	[8.0]
50	[3.2]
50	[1.6666666666666667]
50	[1.3333333333333333]
50	[4.333333333333333]
50	[1.6666666666666667]
50	[4.0]
50	[3.3333333333333335]
50	[3.3333333333333335]
50	[3.6666666666666665]
50	[2.6666666666666665]
50	[1.6666666666666667]
50	[3.75]
50	[1.4]
50	[2.4]
50	[3.0]
50	[2.8]
50	[1.0]
50	[1.3333333333333333]
50	[1.0]
50	[8.0]
50	[1.0]
50	[1.0]
50	[8.0]
50	[1.0]
50	[6.0]
50	[1.0]
50	[3.0]
50	[2.0]
50	[2.0]
50	[1.0]
50	[2.0]
50	[1.0]
50	[2.0]
50	[1.0]
50	[2.0]
50	[4.0]
50	[1.0]
50	[8.0]
50	[1.0]
50	[1.0]
50	[8.0]
50	[2.0]
50	[1.0]
50	[1.0]
50	[1.0]
50	[4.0]
50	[2.0]
50	[4.0]
50	[2.0]
50	[1.0]
50	[4.0]
50	[1.0]
50	[2.0]
50	[1.0]
50	[1.0]
50	[2.0]
50	[1.0]
50	[2.0]
50	[1.0]
50	[6.0]
50	[1.0]
50	[2.0]
50	[1.0]
50	[2.2]
50	[2.7777777777777777]
50	[3.111111111111111]
50	[2.6666666666666665]
50	[3.5]
50	[1.8]
50	[1.7]
50	[4.125]
50	[3.2222222222222223]
50	[2.2]
50	[2.6666666666666665]
50	[2.6]
50	[2.5]
50	[2.0]
50	[2.3333333333333335]
50	[2.7777777777777777]
50	[2.4]
50	[3.0]
50	[2.2222222222222223]
50	[1.8]
50	[3.1]
50	[2.6]
50	[2.6]
50	[1.8]
50	[2.3333333333333335]
50	[2.2]
50	[2.4444444444444446]
50	[2.2]
50	[1.4]
50	[3.111111111111111]
50	[2.1]
50	[1.7]
50	[2.3]
50	[2.2]
50	[2.5714285714285716]
50	[1.7]
50	[3.2857142857142856]
50	[2.0]
50	[1.9]
50	[2.8]
50	[2.888888888888889]
50	[1.6774193548387097]
50	[1.5806451612903225]
50	[1.8387096774193548]
50	[1.6296296296296295]
50	[1.4166666666666667]
50	[1.7045454545454546]
50	[1.6341463414634145]
50	[1.5952380952380953]
50	[1.5121951219512195]
50	[1.558139534883721]
50	[1.9024390243902438]
50	[1.8]
50	[1.32]
50	[2.0]
50	[1.5609756097560976]
50	[1.6666666666666667]
50	[1.7380952380952381]
50	[1.0]
50	[4.0]
50	[2.0]
50	[2.0]
50	[3.0]
50	[2.93]
50	[3.08]
50	[2.9]
50	[2.6]
50	[2.91]
50	[2.99]
50	[3.27]
50	[2.45]
50	[2.5525339925834363]
50	[2.0]
50	[4.0]
50	[8.0]
50	[2.0]
50	[1.0]
50	[1.0]
50	[4.0]
50	[3.0]
50	[3.0]
50	[1.0]
50	[1.0]
50	[4.0]
50	[1.0]
50	[4.0]
50	[1.0]
50	[8.0]
50	[1.0]
50	[4.0]
50	[3.0]
50	[2.0]
50	[4.0]
50	[1.0]
50	[1.0]
50	[2.0]
50	[1.0]
50	[1.0]
50	[1.0]
50	[4.0]
50	[3.0]
50	[1.0]
50	[1.627906976744186]
50	[1.2393162393162394]
50	[1.3067226890756303]
50	[1.2720306513409962]
50	[1.2803347280334727]
50	[1.2466960352422907]
50	[1.2531120331950207]
50	[1.1666666666666667]
50	[1.2672413793103448]
50	[1.2921810699588476]
50	[2.7757390417940875]
50	[2.769791666666667]
50	[2.878]
50	[3.023]
50	[3.025]
50	[2.918]
50	[2.912]
50	[2.9122]
50	[2.9325]
50	[2.9593]
55	[2.8828]
60	[2.919]
65	[2.9198]
70	[2.8868]
75	[2.9305]
80	[2.9204]
50	[2.4165]
55	[2.454]
60	[2.4259]
50	[2.28418598271842]
50	[3.685598377281947]
55	[3.6435137895812053]
60	[3.474663908996898]
65	[3.5395833333333333]
70	[3.514346439957492]
75	[3.340494092373792]
80	[3.2775956284153005]
85	[3.1877058177826565]
90	[3.1634199134199132]
95	[3.2438752783964366]
50	[3.660262891809909]
55	[3.591002044989775]
60	[3.5]
65	[3.597938144329897]
70	[3.4994640943194]
75	[3.3373759647188534]
80	[3.3652822151224706]
85	[3.3787375415282392]
90	[3.318429661941112]
95	[3.287305122494432]
50	[3.4398797595190382]
55	[3.4326018808777428]
60	[3.511892450879007]
65	[3.5416666666666665]
70	[3.347685683530678]
75	[3.324731182795699]
80	[3.417381974248927]
85	[3.0751121076233185]
90	[3.1850613154960983]
95	[3.249158249158249]
50	[3.5529767911200807]
55	[3.509723643807574]
60	[3.6473629782833505]
65	[3.4410201912858662]
70	[3.508919202518363]
75	[3.3296943231441047]
80	[3.3092454835281617]
85	[3.1613995485327315]
90	[3.3213483146067415]
95	[3.2728297632468997]
50	[3.6519]
55	[3.638446912838987]
60	[3.609188484301334]
65	[3.650726392251816]
70	[3.5815372102480683]
75	[3.4809286898839136]
80	[3.4154184560594953]
85	[3.3322234156820625]
90	[3.348819579813732]
50	[3.6745]
55	[3.633706965572458]
60	[3.6622582907524297]
50	[3.631]
55	[3.611161116111611]
60	[3.6073109664496745]
65	[3.627268170426065]
70	[3.608643094590511]
75	[3.5757575757575757]
50	[3.659]
55	[3.6491947584275284]
60	[3.6594572944828276]
65	[3.619374369323915]
70	[3.5685077815074764]
50	[3.644028805761152]
55	[3.628316811855412]
60	[3.6539078156312623]
65	[3.6251009693053313]
70	[3.5201555146306527]
75	[3.5022180955328586]
80	[3.49764471893646]
50	[3.6134]
55	[3.6151691014608764]
60	[3.6357450215150604]
65	[3.622983870967742]
70	[3.6235722227837863]
75	[3.5267447784004076]
80	[3.558473282442748]
85	[3.5462573159461956]
90	[3.521123829344433]
95	[3.4381799163179916]
50	[3.6575657565756576]
55	[3.6393557422969187]
60	[3.6601863914219863]
65	[3.622841563162678]
50	[3.63502700540108]
55	[3.614991993594876]
50	[3.6524]
55	[3.6158927141713373]
60	[3.620180722891566]
65	[3.6191962936851647]
70	[3.5506952197300317]
75	[3.5254970639744516]
80	[3.384116521369339]
85	[3.361791237113402]
90	[3.199268130405855]
95	[3.2082490447291527]
50	[3.6396639663966397]
55	[3.6551206326959655]
60	[3.5807197426618416]
65	[3.5716592652402097]
70	[3.585395661472655]
75	[3.5281923714759538]
80	[3.4400420388859696]
85	[3.3323298570046234]
90	[3.252703597439859]
95	[3.188404184286668]
50	[3.6575]
55	[3.572057205720572]
60	[3.613052208835341]
65	[3.5815035920267126]
70	[3.5550999487442336]
75	[3.5056400703715203]
80	[3.474868559411146]
85	[3.391741548994437]
90	[3.3174012906048342]
95	[3.1979003797185617]
50	[2.906]
55	[2.9482]
60	[2.9723]
65	[2.9241]
70	[2.9256]
75	[2.9411]
80	[2.9098]
85	[2.9101]
90	[2.9552]
50	[2.9066]
60	[2.9005]
70	[2.9123]
80	[2.9306]
90	[2.963]
100	[2.9184]
50	[2.0]
50	[4.0]
50	[3.0]
50	[8.0]
50	[4.0]
50	[1.0]
50	[1.0]
50	[4.0]
50	[1.0]
50	[4.0]
50	[2.0]
50	[2.0]
50	[2.0]
50	[8.0]
50	[1.0]
50	[2.0]
50	[4.0]
50	[4.0]
50	[2.0]
50	[6.0]
50	[1.0]
50	[2.0]
50	[4.0]
50	[1.0]
50	[1.0]
50	[4.0]
50	[2.0]
50	[8.0]
50	[2.0]
50	[4.0]
50	[1.0]
50	[1.0]
50	[4.0]
50	[2.0]
50	[4.0]
50	[2.0]
50	[2.0]
50	[8.0]
50	[2.1593625498007967]
50	[2.3051519154557463]
50	[1.5602094240837696]
50	[1.6981132075471699]
50	[1.5359116022099448]
50	[1.516260162601626]
50	[2.1900393184796854]
55	[2.988]
55	[2.9503]
55	[2.9184]
65	[2.9352]
75	[2.9094]
85	[2.8970632454645684]
95	[2.9183918391839185]
55	[2.91]
65	[2.9605]
75	[2.932]
85	[2.9167]
95	[2.947094709470947]
55	[2.0]
65	[3.0]
75	[4.0]
85	[1.0]
95	[1.0]
55	[6.0]
55	[1.0]
55	[2.0]
55	[4.0]
55	[1.0]
55	[2.0]
55	[2.0]
55	[4.0]
55	[8.0]
55	[2.0]
55	[4.0]
55	[1.0]
55	[1.0]
55	[4.0]
55	[1.0]
55	[4.0]
55	[6.0]
55	[6.0]
55	[2.0]
55	[1.0]
55	[2.0]
55	[2.0]
55	[1.0]
55	[1.0]
55	[1.0]
55	[2.0]
55	[4.0]
55	[2.0]
55	[4.0]
55	[4.0]
55	[2.0]
55	[4.0]
55	[3.0]
55	[2.902]
55	[2.929]
60	[2.903]
65	[2.997]
70	[2.854]
75	[2.961]
80	[2.949]
85	[2.95]
90	[2.928]
55	[2.9922]
60	[2.9302]
65	[2.9157]
70	[2.8957895789578956]
75	[2.9348]
80	[2.952]
85	[2.9268]
55	[1.0]
60	[4.0]
65	[1.0]
70	[2.0]
75	[8.0]
80	[2.0]
85	[8.0]
90	[2.0]
95	[6.0]
90	[2.9541]
55	[2.0]
95	[2.9627]
55	[2.0]
55	[6.0]
55	[4.0]
55	[2.0945945945945947]
60	[2.25]
65	[2.3661971830985915]
70	[2.0694444444444446]
75	[2.3015873015873014]
80	[2.123076923076923]
