5	8.16539		8.11162943664	8.21915056336
10	8.188875	8.15166673508	8.22608326492
15	8.130365	8.07741725704	8.18331274296
20	8.153985	8.10083440194	8.20713559806
25	8.14908178518	8.10731361633	8.19084995403
30	8.17326	8.13678501356	8.20973498644
35	8.16813930504	8.13245563284	8.20382297724
40	8.17561781575	8.12104684826	8.23018878324
45	8.0807166363	8.03545732918	8.12597594342
50	8.05199441375	8.01517207736	8.08881675013
55	7.85641995928	7.80376310456	7.90907681401
60	7.72569133453	7.6669595044	7.78442316465
65	7.48777607683	7.4424511031	7.53310105055
70	7.2348865699	7.19044877354	7.27932436627
75	6.96924090751	6.93082824183	7.00765357319
80	6.70095363014	6.64902748011	6.75287978017
85	6.4446726214	6.38876550446	6.50057973834
90	6.21978181931	6.16539210064	6.27417153798
95	5.94381099605	5.90621942005	5.98140257205
100	5.71232328516	5.64509202736	5.77955454296
