5	22.498375	22.4051525927	22.5915974073
10	22.514825	22.4143092255	22.6153407745
15	22.55065	22.4814331919	22.6198668081
20	22.489725	22.4129823165	22.5664676835
25	22.4783921638	22.3819351426	22.5748491851
30	22.736658034	22.6381949301	22.8351211378
35	23.3618834373	23.2850475708	23.4387193038
40	24.1451386626	24.0469076849	24.2433696403
45	24.8307043958	24.7172743092	24.9441344825
50	25.4586363975	25.3279034078	25.5893693872
55	25.9446690455	25.8273761449	26.0619619461
60	26.4132977627	26.3435840849	26.4830114405
65	26.7560552857	26.6599552894	26.852155282
70	27.0565032825	26.9472289475	27.1657776174
75	27.4068675986	27.2945833754	27.5191518218
80	27.7299946208	27.576088652	27.8839005897
85	28.042815371	27.9004518635	28.1851788785
90	28.2498778326	28.112614112	28.3871415532
95	28.4061016563	28.285188576	28.5270147366
100	28.6839704957	28.5663987885	28.8015422028
