5	2.379215	2.36676484615	2.39166515385
10	2.3715	2.35900874948	2.38399125052
15	2.3717	2.36237855962	2.38102144038
20	2.37874	2.36718900704	2.39029099296
25	2.37466538792	2.36541870314	2.3839120727
30	2.29669834976	2.28807706804	2.30531963147
35	2.12589953672	2.11326961289	2.13852946056
40	1.93189388609	1.92185891383	1.94192885836
45	1.79577838947	1.78606359311	1.80549318583
50	1.68003095399	1.67095404809	1.68910785989
55	1.59734088792	1.58614339426	1.60853838159
60	1.53805407641	1.53091228735	1.54519586548
65	1.49203668798	1.48724107502	1.49683230094
70	1.45304866261	1.44563011651	1.46046720872
75	1.42015561792	1.41279183398	1.42751940185
80	1.389182928	1.38261723785	1.39574861816
85	1.3699978553	1.36444956322	1.37554614737
90	1.34775091271	1.34155808939	1.35394373603
95	1.33439602736	1.3290555267	1.33973652801
100	1.3131914825	1.30648098824	1.31990197677
