5	2.031775	2.023039839	2.040510161
10	2.02331	2.01351472116	2.03310527884
15	2.025625	2.01626605267	2.03498394733
20	2.02906	2.01777799938	2.04034200062
25	2.02680542864	2.01846004834	2.03515080893
30	1.96990422464	1.96210785349	1.97770059579
35	1.84101354202	1.83106410641	1.85096297763
40	1.68973961723	1.68182598204	1.69765325243
45	1.58487083837	1.57770123091	1.59204044583
50	1.48972775815	1.48244671369	1.49700880262
55	1.43142633161	1.42260913942	1.44024352379
60	1.38481810921	1.37904119719	1.39059502122
65	1.35008056423	1.34527106623	1.35489006224
70	1.32022390428	1.31474115915	1.32570664941
75	1.29701340478	1.29121204473	1.30281476482
80	1.27387690105	1.26884850729	1.27890529482
85	1.25972982471	1.25512981846	1.26432983096
90	1.2433537595	1.23904673425	1.24766078475
95	1.23570033228	1.23059410665	1.2408065579
100	1.22199572906	1.21737487608	1.22661658204
