5	4.046595	4.02480452319	4.06838547681
10	4.04629	4.02325624259	4.06932375741
15	4.0397	4.01588493011	4.06351506989
20	4.04205	4.02098690356	4.06311309644
25	4.047165	4.02560859053	4.06872140947
30	4.02701	3.99935703402	4.05466296598
35	4.03464465097	4.00305845859	4.06623084334
40	4.05973026562	4.03523550969	4.08422502156
45	4.04745059905	4.02585155913	4.06904963896
50	4.0147128228	3.9882022056	4.04122344
55	3.96714950641	3.94720300846	3.98709600435
60	3.88270292241	3.85592824796	3.90947759687
65	3.76455225807	3.73779948547	3.79130503068
70	3.60118139449	3.58117671646	3.62118607251
75	3.49271433918	3.46843568351	3.51699299485
80	3.31104343236	3.28847323681	3.33361362791
85	3.154722018	3.11885156097	3.19059247503
90	3.04865936654	3.01818543392	3.07913329916
95	2.94130083655	2.90960150982	2.97300016327
100	2.86910969247	2.84615040504	2.89206897991
